#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,14,1,0.000000,0,4,16,23,2,
1,0,14,1,0.000000,17,23,19,14,6,
2,0,14,1,0.000000,2,5,5,19,26,
3,0,14,1,0.000000,20,22,19,3,18,
4,0,14,1,0.000000,25,25,5,13,3,
5,0,14,1,0.000000,17,22,25,3,17,
6,0,14,1,0.000000,1,3,5,1,10,
7,0,14,1,0.000000,19,18,5,10,16,
8,0,14,1,0.000000,24,13,22,13,16,
9,0,14,1,0.000000,20,5,11,23,8,
10,0,14,1,0.000000,13,4,17,2,17,
11,0,14,1,0.000000,20,4,24,18,7,
12,0,14,1,0.000000,25,3,22,2,4,
13,0,14,1,0.000000,4,21,6,22,15,
14,0,14,1,0.000000,22,18,12,0,3,
15,0,14,1,0.000000,1,4,21,24,0,
16,0,14,1,0.000000,13,21,16,3,7,
17,0,14,1,0.000000,6,7,11,2,9,
18,0,14,1,0.000000,2,11,12,24,13,
19,0,14,1,0.000000,16,13,18,6,7,
20,0,14,1,0.000000,17,1,9,2,1,
21,0,14,1,0.000000,24,15,6,1,11,
22,0,14,1,0.000000,18,15,4,6,2,
23,0,14,1,0.000000,11,12,9,7,26,
24,0,14,1,0.000000,19,9,9,3,18,
25,0,14,1,0.000000,6,4,15,8,10,
26,0,14,1,0.000000,6,26,23,27,12,
27,0,14,1,0.000000,25,23,27,3,9,
28,0,14,1,0.000000,10,5,24,26,11,
29,0,14,1,0.000000,10,9,24,19,0,
30,0,14,1,0.000000,6,22,22,0,26,
31,0,14,1,0.000000,24,6,14,11,27,
32,0,14,1,0.000000,8,1,25,4,0,
33,0,14,1,0.000000,9,13,7,20,0,
34,0,14,1,0.000000,16,2,5,24,12,
35,0,14,1,0.000000,16,6,5,24,26,
36,0,14,1,0.000000,6,15,20,0,15,
37,0,14,1,0.000000,2,24,5,0,19,
38,0,14,1,0.000000,4,21,20,13,9,
39,0,14,1,0.000000,20,6,22,11,26,
40,0,14,1,0.000000,6,0,12,11,24,
41,0,14,1,0.000000,24,11,15,2,20,
42,0,14,1,0.000000,13,8,7,17,20,
43,0,14,1,0.000000,6,4,0,11,4,
44,0,14,1,0.000000,3,0,9,23,13,
45,0,14,1,0.000000,18,27,20,24,10,
46,0,14,1,0.000000,2,14,22,15,25,
47,0,14,1,0.000000,3,23,21,18,25,
48,0,14,1,0.000000,13,3,17,20,4,
49,0,14,1,0.000000,21,26,8,21,21,
