# log(t);log(-log(1-X))
0.0000000000,-10.9251298000
0.6931471806,-9.3846517577
1.0986122887,-8.4082272761
1.3862943611,-7.6775519592
1.6094379124,-7.0876611878
1.7917594692,-6.5937210696
1.9459101491,-6.1695453018
2.0794415417,-5.7970148925
2.1972245773,-5.4658064314
2.3025850930,-5.1672513149
2.3978952728,-4.8958046316
2.4849066498,-4.6469462317
2.5649493575,-4.4173215667
2.6390573296,-4.2041175638
2.7080502011,-4.0056277990
2.7725887222,-3.8198664247
2.8332133441,-3.6453221630
2.8903717579,-3.4802912307
2.9444389792,-3.3234506951
2.9957322736,-3.1741962783
3.0445224377,-3.0319134931
3.0910424534,-2.8956085479
3.1354942159,-2.7653058775
3.1780538303,-2.6403846789
3.2188758249,-2.5203748873
3.2580965380,-2.4048718132
3.2958368660,-2.2938399103
3.3322045102,-2.1868994378
3.3672958300,-2.0837019305
3.4011973817,-1.9841034074
3.4339872045,-1.8875085439
3.4657359028,-1.7938116522
3.4965075615,-1.7030676353
3.5263605246,-1.6151687083
3.5553480615,-1.5296627788
3.5835189385,-1.4463793980
3.6109179126,-1.3651083738
3.6375861597,-1.2859325821
3.6635616461,-1.2087131778
3.6888794541,-1.1330786478
3.7135720667,-1.0587186747
3.7376696183,-0.9856037867
3.7612001157,-0.9139053476
3.7841896339,-0.8439375568
3.8066624898,-0.7756624158
3.8286413965,-0.7088897588
3.8501476017,-0.6435928604
3.8712010109,-0.5799214626
3.8918202981,-0.5174528623
3.9120230054,-0.4561116623
3.9318256327,-0.3955330584
3.9512437186,-0.3360985940
3.9702919136,-0.2776161401
3.9889840466,-0.2197814280
4.0073331852,-0.1628521808
4.0253516907,-0.1068482501
4.0430512678,-0.0515572469
4.0604430105,0.0028064698
4.0775374439,0.0561554826
4.0943445622,0.1082589496
4.1108738642,0.1592704362
4.1271343850,0.2093890362
4.1431347264,0.2587330448
4.1588830834,0.3072978519
4.1743872699,0.3547801453
4.1896547420,0.4013556036
4.2046926194,0.4467463344
4.2195077052,0.4913459553
4.2341065046,0.5352742690
4.2484952420,0.5784207380
4.2626798770,0.6209862644
4.2766661190,0.6630896111
4.2904594411,0.7052997784
4.3040650932,0.7477086748
4.3174881135,0.7897389067
4.3307333403,0.8310459625
4.3438054219,0.8717624058
4.3567088267,0.9116821754
4.3694478525,0.9513647924
4.3820266347,0.9907304483
4.3944491547,1.0287043369
4.4067192473,1.0657974195
