#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,147,155,0.001240
2,8,8,24,613,768,0.006144
3,8,8,32,1332,2100,0.016800
4,8,8,40,2793,4893,0.039144
5,8,8,48,4857,9750,0.078000
6,8,8,56,7101,16851,0.134808
7,8,8,64,9376,26227,0.209816
8,8,7,71,11377,37604,0.300832
9,8,8,79,13554,51158,0.409264
10,8,4,83,14576,65734,0.525872
11,8,4,87,14429,80163,0.641304
12,8,1,88,13257,93420,0.747360
13,8,4,92,10530,103950,0.831600
14,8,3,95,7694,111644,0.893152
15,8,1,96,5369,117013,0.936104
