#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,138,146,0.001168
2,8,8,24,541,687,0.005496
3,8,8,32,1149,1836,0.014688
4,8,8,40,2435,4271,0.034168
5,8,8,48,4385,8656,0.069248
6,8,7,55,6760,15416,0.123328
7,8,7,62,9431,24847,0.198776
8,8,6,68,11585,36432,0.291456
9,8,5,73,13522,49954,0.399632
10,8,3,76,14336,64290,0.514320
11,8,4,80,13980,78270,0.626160
12,8,5,85,13103,91373,0.730984
13,8,2,87,11399,102772,0.822176
14,8,2,89,8753,111525,0.892200
15,8,2,91,5832,117357,0.938856
