#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,501,517,0.000083
2,16,16,48,3448,3965,0.000634
3,16,16,64,11047,15012,0.002402
4,16,16,80,28626,43638,0.006982
5,16,16,96,63887,107525,0.017204
6,16,15,111,115514,223039,0.035686
7,16,16,127,188600,411639,0.065862
8,16,15,142,286113,697752,0.111640
9,16,14,156,411424,1109176,0.177468
10,16,11,167,540066,1649242,0.263879
11,16,8,175,657360,2306602,0.369056
12,16,12,187,740481,3047083,0.487533
13,16,6,193,754421,3801504,0.608241
14,16,5,198,698976,4500480,0.720077
15,16,4,202,583054,5083534,0.813365
16,16,4,206,451653,5535187,0.885630
17,16,3,209,314831,5850018,0.936003
