#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,35895,35945,0.002300
2,0,0,50,197470,233415,0.014939
3,0,0,50,466113,699528,0.044770
4,0,0,50,838327,1537855,0.098423
5,0,0,50,1205318,2743173,0.175563
6,0,0,50,1516503,4259676,0.272619
7,0,0,50,1736993,5996669,0.383787
8,0,0,50,1893738,7890407,0.504986
9,0,0,50,1871740,9762147,0.624777
10,0,0,50,1669672,11431819,0.731636
11,0,0,50,1356651,12788470,0.818462
12,0,0,50,1049204,13837674,0.885611
13,0,0,50,715377,14553051,0.931395
