#id,creation_time,radius,volume,volume_perc,center_x
0,0,746,1,0.000000,11186418,
1,0,746,1,0.000000,13629705,
2,0,746,1,0.000000,8425962,
3,0,746,1,0.000000,147757,
4,0,746,1,0.000000,13832615,
5,0,746,1,0.000000,6227814,
6,0,746,1,0.000000,1195964,
7,0,746,1,0.000000,9967353,
8,0,746,1,0.000000,10505490,
9,0,746,1,0.000000,12727249,
10,0,746,1,0.000000,9587921,
11,0,746,1,0.000000,6764508,
12,0,746,1,0.000000,8567452,
13,0,746,1,0.000000,1768978,
14,0,746,1,0.000000,9192374,
15,0,746,1,0.000000,8139601,
16,0,746,1,0.000000,10363106,
17,0,746,1,0.000000,8888313,
18,0,746,1,0.000000,14669444,
19,0,746,1,0.000000,514809,
20,0,746,1,0.000000,8145417,
21,0,746,1,0.000000,12654449,
22,0,746,1,0.000000,5400833,
23,0,746,1,0.000000,8397172,
24,0,746,1,0.000000,3074595,
25,0,746,1,0.000000,10491050,
26,0,746,1,0.000000,2305899,
27,0,746,1,0.000000,10218960,
28,0,746,1,0.000000,12582329,
29,0,746,1,0.000000,686365,
30,0,746,1,0.000000,13909004,
31,0,746,1,0.000000,7768747,
32,0,746,1,0.000000,14316070,
33,0,746,1,0.000000,6334966,
34,0,746,1,0.000000,7916504,
35,0,746,1,0.000000,12148685,
36,0,746,1,0.000000,12562781,
37,0,746,1,0.000000,5628821,
38,0,746,1,0.000000,2632390,
39,0,746,1,0.000000,3584623,
40,0,746,1,0.000000,2356070,
41,0,746,1,0.000000,12220311,
42,0,746,1,0.000000,6865483,
43,0,746,1,0.000000,7439874,
44,0,746,1,0.000000,10505641,
45,0,746,1,0.000000,57857,
46,0,746,1,0.000000,15579475,
47,0,746,1,0.000000,1385099,
48,0,746,1,0.000000,8946170,
49,0,746,1,0.000000,14248920,
