#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,15,1,0.000000,21,2,0,18,21,
1,0,15,1,0.000000,21,7,6,0,7,
2,0,15,1,0.000000,10,1,4,12,17,
3,0,15,1,0.000000,20,0,10,3,18,
4,0,15,1,0.000000,3,11,20,12,21,
5,0,15,1,0.000000,18,9,6,24,10,
6,0,15,1,0.000000,16,20,13,19,15,
7,0,15,1,0.000000,9,15,22,15,17,
8,0,15,1,0.000000,6,3,18,10,17,
9,0,15,1,0.000000,13,8,18,0,11,
10,0,15,1,0.000000,13,4,0,10,16,
11,0,15,1,0.000000,23,3,3,6,4,
12,0,15,1,0.000000,13,24,24,1,18,
13,0,15,1,0.000000,17,13,8,16,5,
14,0,15,1,0.000000,0,0,8,21,10,
15,0,15,1,0.000000,1,11,18,21,11,
16,0,15,1,0.000000,7,9,17,9,20,
17,0,15,1,0.000000,11,7,23,14,15,
18,0,15,1,0.000000,3,2,14,4,6,
19,0,15,1,0.000000,8,23,19,16,17,
20,0,15,1,0.000000,24,19,17,8,17,
21,0,15,1,0.000000,2,11,3,23,7,
22,0,15,1,0.000000,14,7,16,7,16,
23,0,15,1,0.000000,13,18,0,14,7,
24,0,15,1,0.000000,15,19,11,4,0,
25,0,15,1,0.000000,17,14,24,11,6,
26,0,15,1,0.000000,16,13,2,8,23,
27,0,15,1,0.000000,19,12,9,22,12,
28,0,15,1,0.000000,18,13,19,11,20,
29,0,15,1,0.000000,12,0,15,14,14,
30,0,15,1,0.000000,24,4,10,11,11,
31,0,15,1,0.000000,10,3,0,11,17,
32,0,15,1,0.000000,8,2,5,12,12,
33,0,15,1,0.000000,3,6,2,14,5,
34,0,15,1,0.000000,14,7,19,11,18,
35,0,15,1,0.000000,16,23,20,9,13,
36,0,15,1,0.000000,11,8,19,21,21,
37,0,15,1,0.000000,7,7,2,8,20,
38,0,15,1,0.000000,19,18,23,1,6,
39,0,15,1,0.000000,12,6,12,16,20,
40,0,15,1,0.000000,18,8,2,14,19,
41,0,15,1,0.000000,22,5,19,18,14,
42,0,15,1,0.000000,9,4,0,6,1,
43,0,15,1,0.000000,21,13,10,23,23,
44,0,15,1,0.000000,5,19,17,5,20,
45,0,15,1,0.000000,23,20,1,12,11,
46,0,15,1,0.000000,23,7,21,0,23,
47,0,15,1,0.000000,17,0,4,12,18,
48,0,15,1,0.000000,20,23,22,22,6,
49,0,15,1,0.000000,0,19,22,12,19,
