#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,1551,1601,0.000095
2,0,0,50,9441,11042,0.000658
3,0,0,50,24369,35411,0.002111
4,0,0,50,57992,93403,0.005567
5,0,0,50,121308,214711,0.012798
6,0,0,50,181994,396705,0.023645
7,0,0,50,268471,665176,0.039648
8,0,0,50,391130,1056306,0.062961
9,0,0,50,543053,1599359,0.095329
10,0,0,50,661728,2261087,0.134771
11,0,0,50,788325,3049412,0.181759
12,0,0,50,953804,4003216,0.238610
13,0,0,50,1058057,5061273,0.301675
14,0,0,50,1172132,6233405,0.371540
15,0,0,50,1180964,7414369,0.441931
16,0,0,50,1247052,8661421,0.516261
17,0,0,50,1251300,9912721,0.590844
18,0,0,50,1161354,11074075,0.660066
19,0,0,50,1043075,12117150,0.722238
20,0,0,50,910484,13027634,0.776507
21,0,0,50,792493,13820127,0.823744
22,0,0,50,640073,14460200,0.861895
23,0,0,50,534678,14994878,0.893764
24,0,0,50,432093,15426971,0.919519
25,0,0,50,341115,15768086,0.939851
