#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,208,211,0.000013
2,3,3,9,3527,3738,0.000223
3,3,3,12,23898,27636,0.001647
4,3,3,15,91651,119287,0.007110
5,3,2,17,251278,370565,0.022087
6,3,3,20,566197,936762,0.055835
7,3,3,23,1099779,2036541,0.121387
8,3,3,26,1792004,3828545,0.228199
9,3,2,28,2449800,6278345,0.374219
10,3,3,31,2878158,9156503,0.545770
11,3,2,33,2844285,12000788,0.715303
12,3,0,33,2280298,14281086,0.851219
13,3,1,34,1450689,15731775,0.937687
