#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,92,95,0.000006
2,3,3,9,604,699,0.000042
3,3,3,12,1891,2590,0.000154
4,3,3,15,4936,7526,0.000449
5,3,3,18,11346,18872,0.001125
6,3,3,21,21307,40179,0.002395
7,3,3,24,36540,76719,0.004573
8,3,3,27,59154,135873,0.008099
9,3,3,30,91145,227018,0.013531
10,3,3,33,132603,359621,0.021435
11,3,3,36,184128,543749,0.032410
12,3,3,39,250199,793948,0.047323
13,3,3,42,326688,1120636,0.066795
14,3,2,44,415342,1535978,0.091551
15,3,3,47,507187,2043165,0.121782
16,3,3,50,609357,2652522,0.158103
17,3,3,53,719417,3371939,0.200983
18,3,2,55,817327,4189266,0.249700
19,3,3,58,907802,5097068,0.303809
20,3,2,60,973711,6070779,0.361847
21,3,2,62,1021317,7092096,0.422722
22,3,2,64,1031079,8123175,0.484179
23,3,2,66,1024987,9148162,0.545273
24,3,2,68,1004823,10152985,0.605165
25,3,0,68,969133,11122118,0.662930
26,3,1,69,920923,12043041,0.717821
27,3,1,70,852586,12895627,0.768639
28,3,0,70,774449,13670076,0.814800
29,3,0,70,684468,14354544,0.855597
30,3,0,70,576880,14931424,0.889982
31,3,0,70,466702,15398126,0.917800
32,3,1,71,366118,15764244,0.939622
