#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,19,1,0.000000,19,15,29,21,
1,0,19,1,0.000000,30,29,46,19,
2,0,19,1,0.000000,0,28,3,38,
3,0,19,1,0.000000,16,5,34,21,
4,0,19,1,0.000000,19,45,46,17,
5,0,19,1,0.000000,44,13,7,12,
6,0,19,1,0.000000,19,0,36,5,
7,0,19,1,0.000000,29,45,11,1,
8,0,19,1,0.000000,12,40,24,43,
9,0,19,1,0.000000,21,23,14,23,
10,0,19,1,0.000000,3,19,11,21,
11,0,19,1,0.000000,24,47,42,44,
12,0,19,1,0.000000,43,39,11,39,
13,0,19,1,0.000000,4,18,3,25,
14,0,19,1,0.000000,20,41,33,2,
15,0,19,1,0.000000,37,44,5,49,
16,1,18,1,0.000000,36,31,44,9,
17,1,18,1,0.000000,4,9,32,9,
18,1,18,1,0.000000,28,45,30,5,
19,1,18,1,0.000000,42,25,49,37,
20,1,18,1,0.000000,16,12,28,22,
21,1,18,1,0.000000,32,32,48,4,
22,1,18,1,0.000000,23,31,8,12,
23,1,18,1,0.000000,25,13,12,13,
24,1,18,1,0.000000,45,8,22,1,
25,1,18,1,0.000000,17,4,13,48,
26,1,18,1,0.000000,1,43,3,45,
27,1,18,1,0.000000,20,4,33,36,
28,1,18,1,0.000000,16,13,9,0,
29,1,18,1,0.000000,45,9,4,21,
30,1,18,1,0.000000,40,13,33,17,
31,1,18,1,0.000000,28,47,30,25,
32,2,17,1,0.000000,6,4,29,25,
33,2,17,1,0.000000,10,42,25,11,
34,2,17,1,0.000000,37,30,6,10,
35,2,17,1,0.000000,36,41,46,2,
36,2,17,1,0.000000,5,7,4,2,
37,2,17,1,0.000000,18,9,23,10,
38,2,17,1,0.000000,24,9,29,4,
39,2,17,1,0.000000,6,11,30,14,
40,2,17,1,0.000000,15,9,42,25,
41,2,17,1,0.000000,3,17,38,42,
42,2,17,1,0.000000,48,45,2,34,
43,2,17,1,0.000000,38,1,39,43,
44,2,17,1,0.000000,10,45,48,29,
45,2,17,1,0.000000,6,21,39,32,
46,2,17,1,0.000000,32,19,37,39,
47,2,17,1,0.000000,30,17,5,48,
48,3,16,1,0.000000,28,47,23,33,
49,3,16,1,0.000000,15,12,25,15,
50,3,16,1,0.000000,9,28,1,47,
51,3,16,1,0.000000,31,42,43,41,
52,3,16,1,0.000000,38,41,20,46,
53,3,16,1,0.000000,14,12,29,47,
54,3,16,1,0.000000,33,16,38,13,
55,3,16,1,0.000000,35,43,11,13,
56,3,16,1,0.000000,41,37,46,8,
57,3,16,1,0.000000,1,23,25,10,
58,3,16,1,0.000000,3,26,9,34,
59,3,16,1,0.000000,21,2,26,11,
60,3,16,1,0.000000,45,46,7,12,
61,3,16,1,0.000000,10,38,9,43,
62,3,16,1,0.000000,4,49,9,39,
63,3,16,1,0.000000,42,22,4,35,
64,4,15,1,0.000000,9,2,45,12,
65,4,15,1,0.000000,26,20,22,29,
66,4,15,1,0.000000,49,34,14,20,
67,4,15,1,0.000000,38,40,33,34,
68,4,15,1,0.000000,38,42,48,1,
69,4,15,1,0.000000,31,7,44,35,
70,4,15,1,0.000000,8,3,27,2,
71,4,15,1,0.000000,26,31,38,37,
72,4,15,1,0.000000,34,33,0,12,
73,4,15,1,0.000000,6,24,41,5,
74,4,15,1,0.000000,10,7,27,49,
