#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7897,8153,0.001304
2,0,0,256,47374,55527,0.008884
3,0,0,256,119365,174892,0.027983
4,0,0,256,272057,446949,0.071512
5,0,0,256,523700,970649,0.155304
6,0,0,256,695294,1665943,0.266551
7,0,0,256,866977,2532920,0.405267
8,0,0,256,981106,3514026,0.562244
9,0,0,256,940672,4454698,0.712752
10,0,0,256,702208,5156906,0.825105
11,0,0,256,473943,5630849,0.900936
12,0,0,256,300701,5931550,0.949048
