#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5,center_r6
0,0,15,1,0.000000,4,5,2,7,0,1,
1,0,15,1,0.000000,12,15,11,13,1,7,
2,0,15,1,0.000000,14,14,3,10,4,8,
3,1,14,1,0.000000,0,8,9,11,4,0,
4,1,14,1,0.000000,13,6,3,6,8,2,
5,1,14,1,0.000000,7,12,8,9,4,8,
6,2,13,1,0.000000,10,0,7,5,14,8,
7,2,13,1,0.000000,13,12,7,0,6,11,
8,2,13,1,0.000000,8,6,4,1,1,8,
9,3,12,1,0.000000,1,14,15,4,5,7,
10,3,12,1,0.000000,6,12,3,14,5,7,
11,3,12,1,0.000000,6,15,8,14,5,6,
12,4,11,1,0.000000,6,2,2,13,2,8,
13,4,11,1,0.000000,9,10,14,13,11,15,
14,4,11,1,0.000000,5,12,13,4,0,2,
15,5,10,1,0.000000,11,6,14,15,5,3,
16,5,10,1,0.000000,6,11,3,14,9,8,
17,5,10,1,0.000000,4,0,10,6,13,12,
18,6,9,1,0.000000,14,6,6,12,3,1,
19,6,9,1,0.000000,11,9,13,9,13,13,
20,6,9,1,0.000000,11,9,3,10,8,8,
21,7,8,1,0.000000,13,14,4,0,13,13,
22,7,8,1,0.000000,8,1,13,2,8,11,
23,7,8,1,0.000000,14,6,1,4,3,5,
24,8,7,1,0.000000,5,14,14,2,7,11,
25,8,7,1,0.000000,15,3,4,3,13,12,
26,8,7,1,0.000000,11,10,11,15,11,8,
27,9,6,1,0.000000,13,3,9,10,6,1,
28,9,6,1,0.000000,5,4,8,7,9,11,
29,10,5,1,0.000000,6,15,11,1,14,6,
30,10,5,1,0.000000,9,11,10,3,6,0,
31,11,4,1,0.000000,7,14,12,1,8,13,
32,12,3,1,0.000000,7,14,0,2,0,14,
33,14,1,1,0.000000,5,6,0,0,14,14,
