#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,400,450,0.000028
4,0,0,50,600,1050,0.000066
5,0,0,50,800,1850,0.000116
6,0,0,50,1600,3450,0.000216
7,0,0,50,3400,6850,0.000428
8,0,0,50,4400,11250,0.000703
9,0,0,50,6200,17450,0.001091
10,0,0,50,7000,24450,0.001528
11,0,0,50,13000,37450,0.002341
12,0,0,50,16800,54250,0.003391
13,0,0,50,18600,72850,0.004553
14,0,0,50,21400,94250,0.005891
15,0,0,50,24600,118850,0.007428
16,0,0,50,37400,156250,0.009766
17,0,0,50,42200,198450,0.012403
18,0,0,50,46705,245155,0.015322
19,0,0,50,51946,297101,0.018569
20,0,0,50,55419,352520,0.022033
21,0,0,50,60752,413272,0.025829
22,0,0,50,81334,494606,0.030913
23,0,0,50,88367,582973,0.036436
24,0,0,50,95581,678554,0.042410
25,0,0,50,100207,778761,0.048673
26,0,0,50,108695,887456,0.055466
27,0,0,50,115363,1002819,0.062676
28,0,0,50,145974,1148793,0.071800
29,0,0,50,155286,1304079,0.081505
30,0,0,50,162699,1466778,0.091674
31,0,0,50,169448,1636226,0.102264
32,0,0,50,177626,1813852,0.113366
33,0,0,50,185260,1999112,0.124945
34,0,0,50,225000,2224112,0.139007
35,0,0,50,232948,2457060,0.153566
36,0,0,50,241540,2698600,0.168662
37,0,0,50,249212,2947812,0.184238
38,0,0,50,252424,3200236,0.200015
39,0,0,50,259490,3459726,0.216233
40,0,0,50,263644,3723370,0.232711
41,0,0,50,303868,4027238,0.251702
42,0,0,50,305160,4332398,0.270775
43,0,0,50,300311,4632709,0.289544
44,0,0,50,301624,4934333,0.308396
45,0,0,50,301292,5235625,0.327227
46,0,0,50,303612,5539237,0.346202
47,0,0,50,299756,5838993,0.364937
48,0,0,50,335485,6174478,0.385905
49,0,0,50,335644,6510122,0.406883
50,0,0,50,336503,6846625,0.427914
51,0,0,50,334089,7180714,0.448795
52,0,0,50,329739,7510453,0.469403
53,0,0,50,327770,7838223,0.489889
54,0,0,50,324308,8162531,0.510158
55,0,0,50,348815,8511346,0.531959
56,0,0,50,335648,8846994,0.552937
57,0,0,50,321812,9168806,0.573050
58,0,0,50,309814,9478620,0.592414
59,0,0,50,298508,9777128,0.611070
60,0,0,50,287014,10064142,0.629009
61,0,0,50,276757,10340899,0.646306
62,0,0,50,298683,10639582,0.664974
63,0,0,50,291528,10931110,0.683194
64,0,0,50,283261,11214371,0.700898
65,0,0,50,275757,11490128,0.718133
66,0,0,50,269094,11759222,0.734951
67,0,0,50,259499,12018721,0.751170
68,0,0,50,252201,12270922,0.766933
69,0,0,50,241109,12512031,0.782002
70,0,0,50,249262,12761293,0.797581
71,0,0,50,234865,12996158,0.812260
72,0,0,50,217602,13213760,0.825860
73,0,0,50,207696,13421456,0.838841
74,0,0,50,198465,13619921,0.851245
75,0,0,50,187536,13807457,0.862966
76,0,0,50,174363,13981820,0.873864
77,0,0,50,163829,14145649,0.884103
78,0,0,50,162888,14308537,0.894284
79,0,0,50,152504,14461041,0.903815
80,0,0,50,141185,14602226,0.912639
81,0,0,50,129875,14732101,0.920756
82,0,0,50,116930,14849031,0.928064
83,0,0,50,104998,14954029,0.934627
84,0,0,50,94204,15048233,0.940515
85,0,0,50,83122,15131355,0.945710
