#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,64,64,64,64,64,0.000512
1,0,0,64,1132,1196,0.009568
2,0,0,64,3777,4973,0.039784
3,0,0,64,5619,10592,0.084736
4,0,0,64,10837,21429,0.171432
5,0,0,64,15189,36618,0.292944
6,0,0,64,15547,52165,0.417320
7,0,0,64,15427,67592,0.540736
8,0,0,64,13776,81368,0.650944
9,0,0,64,13276,94644,0.757152
10,0,0,64,8553,103197,0.825576
11,0,0,64,6144,109341,0.874728
12,0,0,64,4606,113947,0.911576
13,0,0,64,3226,117173,0.937384
