#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,187,190,0.000011
2,3,3,9,2855,3045,0.000181
3,3,3,12,19096,22141,0.001320
4,3,3,15,76675,98816,0.005890
5,3,3,18,222638,321454,0.019160
6,3,3,21,521682,843136,0.050255
7,3,3,24,1032843,1875979,0.111817
8,3,3,27,1693033,3569012,0.212730
9,3,3,30,2370843,5939855,0.354043
10,3,3,33,2825889,8765744,0.522479
11,3,2,35,2756633,11522377,0.686787
12,3,1,36,2238007,13760384,0.820183
13,3,1,37,1530754,15291138,0.911423
