#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.006400
1,0,0,16,122,138,0.055200
2,0,0,16,171,309,0.123600
3,0,0,16,198,507,0.202800
4,0,0,16,306,813,0.325200
5,0,0,16,200,1013,0.405200
6,0,0,16,222,1235,0.494000
7,0,0,16,190,1425,0.570000
8,0,0,16,184,1609,0.643600
9,0,0,16,215,1824,0.729600
10,0,0,16,131,1955,0.782000
11,0,0,16,119,2074,0.829600
12,0,0,16,90,2164,0.865600
13,0,0,16,86,2250,0.900000
14,0,0,16,67,2317,0.926800
15,0,0,16,51,2368,0.947200
