#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,21,1,0.000000,11,4,14,16,0,
1,0,21,1,0.000000,19,12,15,1,7,
2,0,21,1,0.000000,4,1,23,14,8,
3,1,20,1,0.000000,19,11,22,17,17,
4,1,20,1,0.000000,23,15,22,25,9,
5,1,20,1,0.000000,20,22,6,6,27,
6,2,19,1,0.000000,12,1,3,26,18,
7,2,19,1,0.000000,15,17,2,3,18,
8,2,19,1,0.000000,9,7,3,5,5,
9,3,18,1,0.000000,24,24,17,18,25,
10,3,18,1,0.000000,18,14,24,12,11,
11,3,18,1,0.000000,5,5,18,11,23,
12,4,17,1,0.000000,17,8,25,5,6,
13,4,17,1,0.000000,15,20,8,1,7,
14,4,17,1,0.000000,10,10,27,14,27,
15,5,16,1,0.000000,4,10,24,5,12,
16,5,16,1,0.000000,5,24,26,2,8,
17,5,16,1,0.000000,22,7,25,24,3,
18,6,15,1,0.000000,21,25,23,2,14,
19,6,15,1,0.000000,1,17,7,21,18,
20,6,15,1,0.000000,26,4,12,25,18,
21,7,14,1,0.000000,12,2,12,20,7,
22,7,14,1,0.000000,24,25,15,7,27,
23,8,13,1,0.000000,6,26,18,13,0,
24,8,13,1,0.000000,5,26,1,24,20,
25,8,13,1,0.000000,3,22,24,16,20,
26,9,12,1,0.000000,26,0,6,10,4,
27,9,12,1,0.000000,25,6,1,13,25,
28,9,12,1,0.000000,13,9,10,16,14,
29,10,11,1,0.000000,3,6,25,22,19,
30,10,11,1,0.000000,25,27,17,27,23,
31,10,11,1,0.000000,9,14,17,17,2,
32,11,10,1,0.000000,21,15,14,11,25,
33,11,10,1,0.000000,18,9,16,4,22,
34,11,10,1,0.000000,13,17,15,24,5,
35,12,9,1,0.000000,13,27,23,10,21,
36,12,9,1,0.000000,27,25,5,1,14,
37,13,8,1,0.000000,20,22,2,18,6,
38,13,8,1,0.000000,11,9,27,27,25,
39,14,7,1,0.000000,3,5,20,26,16,
40,14,7,1,0.000000,26,12,24,2,27,
41,14,7,1,0.000000,27,14,8,16,15,
42,15,6,1,0.000000,23,8,21,9,27,
43,15,6,1,0.000000,17,3,1,15,7,
44,16,5,1,0.000000,1,24,12,9,11,
45,16,5,1,0.000000,23,8,25,4,24,
