#id,creation_time,radius,volume,volume_perc,center_x,center_y
0,0,13,1,0.000400,42,31,
1,0,13,1,0.000400,33,37,
2,0,13,1,0.000400,24,5,
3,0,13,1,0.000400,31,2,
4,1,12,1,0.000400,37,3,
5,1,12,1,0.000400,8,49,
6,1,12,1,0.000400,25,18,
7,1,12,1,0.000400,5,41,
8,2,11,1,0.000400,7,19,
9,2,11,1,0.000400,30,22,
10,2,11,1,0.000400,13,40,
11,2,11,1,0.000400,47,18,
12,3,10,1,0.000400,13,7,
13,3,10,1,0.000400,17,31,
14,3,10,1,0.000400,13,4,
15,3,10,1,0.000400,18,5,
16,4,9,1,0.000400,42,12,
17,4,9,1,0.000400,9,25,
18,4,9,1,0.000400,15,48,
19,5,8,1,0.000400,49,5,
20,5,8,1,0.000400,43,6,
21,5,8,1,0.000400,48,3,
22,6,7,1,0.000400,25,30,
23,6,7,1,0.000400,25,38,
24,6,7,1,0.000400,20,22,
25,6,7,1,0.000400,8,35,
26,7,6,1,0.000400,31,28,
27,7,6,1,0.000400,18,44,
28,7,6,1,0.000400,1,22,
29,8,5,1,0.000400,41,43,
30,8,5,1,0.000400,2,0,
31,11,2,1,0.000400,2,6,
32,11,2,1,0.000400,22,45,
