#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1551,1601,0.000095
4,0,0,50,9389,10990,0.000655
5,0,0,50,24109,35099,0.002092
6,0,0,50,56893,91992,0.005483
7,0,0,50,293368,385360,0.022969
8,0,0,50,646261,1031621,0.061489
9,0,0,50,1215143,2246764,0.133918
10,0,0,50,1814260,4061024,0.242056
11,0,0,50,3681747,7742771,0.461505
12,0,0,50,3847900,11590671,0.690858
13,0,0,50,2701598,14292269,0.851886
14,0,0,50,1449227,15741496,0.938266
