#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,486,502,0.000080
2,16,16,48,3279,3781,0.000605
3,16,16,64,10483,14264,0.002282
4,16,16,80,27174,41438,0.006630
5,16,16,96,60496,101934,0.016309
6,16,16,112,108763,210697,0.033712
7,16,16,128,176724,387421,0.061987
8,16,13,141,270923,658344,0.105335
9,16,13,154,390987,1049331,0.167893
10,16,13,167,510654,1559985,0.249598
11,16,12,179,614813,2174798,0.347968
12,16,10,189,689934,2864732,0.458357
13,16,7,196,706233,3570965,0.571354
14,16,3,199,666459,4237424,0.677988
15,16,4,203,571956,4809380,0.769501
16,16,3,206,468538,5277918,0.844467
17,16,2,208,361334,5639252,0.902280
18,16,0,208,252170,5891422,0.942628
