#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,256,256,256,256,256,0.000041
1,0,0,256,7873,8129,0.001301
2,0,0,256,47245,55374,0.008860
3,0,0,256,118948,174322,0.027892
4,0,0,256,269940,444262,0.071082
5,0,0,256,518158,962420,0.153987
6,0,0,256,684354,1646774,0.263484
7,0,0,256,834861,2481635,0.397062
8,0,0,256,920231,3401866,0.544299
9,0,0,256,892331,4294197,0.687072
10,0,0,256,702009,4996206,0.799393
11,0,0,256,502821,5499027,0.879844
12,0,0,256,339828,5838855,0.934217
