#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1556,1606,0.000096
4,0,0,50,9399,11005,0.000656
5,0,0,50,23980,34985,0.002085
6,0,0,50,55959,90944,0.005421
7,0,0,50,285707,376651,0.022450
8,0,0,50,622505,999156,0.059554
9,0,0,50,1144324,2143480,0.127761
10,0,0,50,1667352,3810832,0.227143
11,0,0,50,3333823,7144655,0.425855
12,0,0,50,3746960,10891615,0.649191
13,0,0,50,3049392,13941007,0.830949
14,0,0,50,1720105,15661112,0.933475
