#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,21,1,0.000000,20,15,4,0,22,
1,0,21,1,0.000000,25,27,11,9,25,
2,0,21,1,0.000000,8,13,15,12,3,
3,1,20,1,0.000000,24,16,23,23,5,
4,1,20,1,0.000000,25,19,14,9,26,
5,1,20,1,0.000000,2,8,16,26,0,
6,2,19,1,0.000000,20,18,27,24,18,
7,2,19,1,0.000000,21,21,2,16,14,
8,2,19,1,0.000000,11,9,0,27,5,
9,3,18,1,0.000000,15,7,21,23,14,
10,3,18,1,0.000000,26,20,18,12,13,
11,3,18,1,0.000000,16,14,21,17,12,
12,4,17,1,0.000000,5,9,15,4,18,
13,4,17,1,0.000000,17,10,23,19,10,
14,4,17,1,0.000000,10,3,3,10,14,
15,5,16,1,0.000000,9,9,5,2,4,
16,5,16,1,0.000000,19,13,9,9,25,
17,5,16,1,0.000000,22,10,24,0,27,
18,6,15,1,0.000000,20,5,20,7,22,
19,6,15,1,0.000000,10,25,16,6,0,
20,6,15,1,0.000000,26,0,15,14,10,
21,7,14,1,0.000000,13,23,3,18,9,
22,7,14,1,0.000000,20,22,22,1,15,
23,7,14,1,0.000000,4,7,25,12,7,
24,8,13,1,0.000000,8,16,25,1,24,
25,8,13,1,0.000000,19,11,5,19,1,
26,8,13,1,0.000000,17,1,1,5,15,
27,9,12,1,0.000000,23,18,10,27,9,
28,9,12,1,0.000000,4,19,3,10,4,
29,9,12,1,0.000000,2,14,11,0,10,
30,10,11,1,0.000000,19,8,27,16,9,
31,10,11,1,0.000000,7,19,5,24,22,
32,11,10,1,0.000000,11,3,21,5,2,
33,11,10,1,0.000000,9,3,18,5,15,
34,12,9,1,0.000000,1,24,24,12,24,
35,12,9,1,0.000000,17,19,27,22,27,
36,12,9,1,0.000000,21,1,24,16,9,
37,13,8,1,0.000000,27,11,24,4,17,
38,13,8,1,0.000000,11,2,26,16,15,
39,13,8,1,0.000000,18,10,18,9,15,
40,14,7,1,0.000000,3,15,21,2,22,
41,15,6,1,0.000000,8,23,5,18,24,
42,16,5,1,0.000000,5,25,8,12,23,
43,17,4,1,0.000000,26,10,19,4,1,
44,17,4,1,0.000000,27,8,22,5,15,
45,18,3,1,0.000000,7,26,5,2,1,
