#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4
0,0,25,1,0.000000,14,42,31,60,
1,0,25,1,0.000000,45,45,62,21,
2,0,25,1,0.000000,41,5,7,26,
3,0,25,1,0.000000,53,60,13,38,
4,0,25,1,0.000000,43,23,61,53,
5,0,25,1,0.000000,10,53,48,58,
6,0,25,1,0.000000,54,32,18,29,
7,0,25,1,0.000000,44,4,9,58,
8,0,25,1,0.000000,47,41,55,28,
9,0,25,1,0.000000,22,53,49,0,
10,0,25,1,0.000000,58,56,26,47,
11,0,25,1,0.000000,52,39,21,31,
12,0,25,1,0.000000,62,19,20,8,
13,0,25,1,0.000000,8,4,3,63,
14,0,25,1,0.000000,36,21,28,16,
15,0,25,1,0.000000,25,37,11,8,
16,0,25,1,0.000000,14,2,36,37,
17,0,25,1,0.000000,55,21,37,49,
18,0,25,1,0.000000,14,63,32,2,
19,0,25,1,0.000000,39,53,34,37,
20,0,25,1,0.000000,8,54,46,17,
21,0,25,1,0.000000,59,49,16,31,
22,0,25,1,0.000000,6,44,48,31,
23,0,25,1,0.000000,17,59,40,32,
24,0,25,1,0.000000,61,12,5,52,
25,0,25,1,0.000000,34,42,37,48,
26,0,25,1,0.000000,41,5,50,16,
27,0,25,1,0.000000,58,20,54,3,
28,0,25,1,0.000000,11,36,20,6,
29,0,25,1,0.000000,21,36,37,27,
30,0,25,1,0.000000,16,21,58,33,
31,0,25,1,0.000000,16,34,1,13,
32,0,25,1,0.000000,47,6,1,17,
33,0,25,1,0.000000,48,38,1,26,
34,0,25,1,0.000000,43,51,42,38,
35,0,25,1,0.000000,8,32,41,19,
36,0,25,1,0.000000,4,61,25,25,
37,0,25,1,0.000000,33,62,52,49,
38,0,25,1,0.000000,20,47,18,36,
39,0,25,1,0.000000,17,20,50,0,
40,0,25,1,0.000000,26,51,17,11,
41,0,25,1,0.000000,26,18,37,5,
42,0,25,1,0.000000,6,15,43,14,
43,0,25,1,0.000000,48,20,33,52,
44,0,25,1,0.000000,17,58,14,50,
45,0,25,1,0.000000,56,2,35,12,
46,0,25,1,0.000000,49,54,49,3,
47,0,25,1,0.000000,10,35,3,36,
48,0,25,1,0.000000,22,21,47,48,
49,0,25,1,0.000000,39,20,54,45,
