#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1565,1615,0.000096
4,0,0,50,9527,11142,0.000664
5,0,0,50,24404,35546,0.002119
6,0,0,50,57268,92814,0.005532
7,0,0,50,298161,390975,0.023304
8,0,0,50,663516,1054491,0.062853
9,0,0,50,1253792,2308283,0.137584
10,0,0,50,1860762,4169045,0.248494
11,0,0,50,3538435,7707480,0.459402
12,0,0,50,3544830,11252310,0.670690
13,0,0,50,2680833,13933143,0.830480
14,0,0,50,1507290,15440433,0.920322
