#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,17,1,0.000008,42,12,27,
1,0,17,1,0.000008,22,33,23,
2,0,17,1,0.000008,23,25,4,
3,0,17,1,0.000008,47,41,2,
4,0,17,1,0.000008,41,6,30,
5,0,17,1,0.000008,2,37,24,
6,0,17,1,0.000008,17,41,14,
7,0,17,1,0.000008,39,27,12,
8,1,16,1,0.000008,40,8,30,
9,1,16,1,0.000008,42,37,15,
10,1,16,1,0.000008,26,31,30,
11,1,16,1,0.000008,3,3,13,
12,1,16,1,0.000008,28,27,40,
13,1,16,1,0.000008,32,24,34,
14,1,16,1,0.000008,37,18,40,
15,1,16,1,0.000008,17,22,27,
16,2,15,1,0.000008,43,39,20,
17,2,15,1,0.000008,9,28,48,
18,2,15,1,0.000008,22,18,6,
19,2,15,1,0.000008,4,12,45,
20,2,15,1,0.000008,19,38,26,
21,2,15,1,0.000008,1,42,30,
22,2,15,1,0.000008,14,20,9,
23,2,15,1,0.000008,5,5,35,
24,3,14,1,0.000008,41,44,3,
25,3,14,1,0.000008,31,13,25,
26,3,14,1,0.000008,10,6,16,
27,3,14,1,0.000008,31,16,45,
28,3,14,1,0.000008,31,40,15,
29,3,14,1,0.000008,39,44,28,
30,3,14,1,0.000008,34,15,18,
31,3,14,1,0.000008,12,17,10,
32,4,13,1,0.000008,44,33,33,
33,4,13,1,0.000008,3,40,40,
34,4,13,1,0.000008,41,31,34,
35,4,13,1,0.000008,46,14,47,
36,4,13,1,0.000008,40,8,23,
37,4,13,1,0.000008,37,39,13,
38,4,13,1,0.000008,3,28,9,
39,5,12,1,0.000008,33,14,27,
40,5,12,1,0.000008,1,26,46,
41,5,12,1,0.000008,14,21,29,
42,5,12,1,0.000008,49,26,22,
43,5,12,1,0.000008,41,17,5,
44,5,12,1,0.000008,25,14,20,
45,5,12,1,0.000008,24,40,47,
46,5,12,1,0.000008,31,30,5,
47,6,11,1,0.000008,5,18,44,
48,6,11,1,0.000008,30,6,38,
49,6,11,1,0.000008,7,9,16,
50,6,11,1,0.000008,3,25,37,
51,6,11,1,0.000008,34,24,16,
52,6,11,1,0.000008,6,15,35,
53,6,11,1,0.000008,14,42,1,
54,7,10,1,0.000008,31,0,22,
55,7,10,1,0.000008,38,5,42,
56,7,10,1,0.000008,8,5,21,
57,7,10,1,0.000008,48,14,32,
58,8,9,1,0.000008,22,12,0,
59,8,9,1,0.000008,7,26,42,
60,8,9,1,0.000008,11,12,13,
61,8,9,1,0.000008,4,45,13,
62,8,9,1,0.000008,28,33,18,
63,8,9,1,0.000008,20,17,45,
64,8,9,1,0.000008,35,27,3,
65,8,9,1,0.000008,8,25,17,
66,9,8,1,0.000008,41,42,37,
67,9,8,1,0.000008,1,46,41,
68,9,8,1,0.000008,33,18,5,
69,9,8,1,0.000008,30,38,44,
70,9,8,1,0.000008,43,43,40,
71,9,8,1,0.000008,6,21,25,
72,9,8,1,0.000008,26,44,45,
73,10,7,1,0.000008,24,40,0,
74,10,7,1,0.000008,44,33,42,
75,10,7,1,0.000008,8,28,21,
76,11,6,1,0.000008,25,12,38,
77,11,6,1,0.000008,43,12,10,
78,11,6,1,0.000008,45,6,45,
79,12,5,1,0.000008,22,4,42,
80,12,5,1,0.000008,0,12,20,
81,12,5,1,0.000008,24,3,20,
82,13,4,1,0.000008,33,1,2,
83,15,2,1,0.000008,27,48,6,
84,15,2,1,0.000008,47,46,46,
85,16,1,1,0.000008,22,2,10,
