#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,152,160,0.001280
2,8,8,24,637,797,0.006376
3,8,8,32,1356,2153,0.017224
4,8,7,39,2835,4988,0.039904
5,8,8,47,5055,10043,0.080344
6,8,7,54,7420,17463,0.139704
7,8,4,58,9971,27434,0.219472
8,8,8,66,12310,39744,0.317952
9,8,7,73,14477,54221,0.433768
10,8,3,76,15096,69317,0.554536
11,8,3,79,14292,83609,0.668872
12,8,3,82,11920,95529,0.764232
13,8,1,83,9091,104620,0.836960
14,8,0,83,6669,111289,0.890312
15,8,2,85,4806,116095,0.928760
