#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,900,950,0.000061
4,0,0,50,3091,4041,0.000259
5,0,0,50,4848,8889,0.000569
6,0,0,50,10273,19162,0.001226
7,0,0,50,38438,57600,0.003686
8,0,0,50,64406,122006,0.007808
9,0,0,50,110521,232527,0.014882
10,0,0,50,147920,380447,0.024349
11,0,0,50,319714,700161,0.044810
12,0,0,50,467891,1168052,0.074755
13,0,0,50,587325,1755377,0.112344
14,0,0,50,704186,2459563,0.157412
15,0,0,50,828708,3288271,0.210449
16,0,0,50,1236343,4524614,0.289575
17,0,0,50,1332065,5856679,0.374827
18,0,0,50,1385443,7242122,0.463496
19,0,0,50,1390607,8632729,0.552495
20,0,0,50,1308654,9941383,0.636249
21,0,0,50,1220962,11162345,0.714390
22,0,0,50,1324818,12487163,0.799178
23,0,0,50,1068217,13555380,0.867544
24,0,0,50,801416,14356796,0.918835
