#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,64,64,64,64,64,0.000512
1,0,0,64,1112,1176,0.009408
2,0,0,64,3710,4886,0.039088
3,0,0,64,5530,10416,0.083328
4,0,0,64,10786,21202,0.169616
5,0,0,64,15109,36311,0.290488
6,0,0,64,15498,51809,0.414472
7,0,0,64,16058,67867,0.542936
8,0,0,64,14574,82441,0.659528
9,0,0,64,13852,96293,0.770344
10,0,0,64,8834,105127,0.841016
11,0,0,64,5826,110953,0.887624
12,0,0,64,4299,115252,0.922016
13,0,0,64,3063,118315,0.946520
