#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,187,190,0.000011
2,3,3,9,2988,3178,0.000189
3,3,3,12,20798,23976,0.001429
4,3,3,15,83231,107207,0.006390
5,3,3,18,231484,338691,0.020188
6,3,3,21,525287,863978,0.051497
7,3,2,23,1013110,1877088,0.111883
8,3,1,24,1672712,3549800,0.211585
9,3,2,26,2388247,5938047,0.353935
10,3,2,28,2842364,8780411,0.523353
11,3,3,31,2702230,11482641,0.684419
12,3,3,34,2149850,13632491,0.812560
13,3,0,34,1501245,15133736,0.902041
