#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,2342,2392,0.000139
2,0,0,50,22748,25140,0.001461
3,0,0,50,92440,117580,0.006832
4,0,0,50,261312,378892,0.022015
5,0,0,50,574410,953302,0.055391
6,0,0,50,1005936,1959238,0.113841
7,0,0,50,1598161,3557399,0.206701
8,0,0,50,2091625,5649024,0.328234
9,0,0,50,2414857,8063881,0.468548
10,0,0,50,2544117,10607998,0.616373
11,0,0,50,2256693,12864691,0.747497
12,0,0,50,1791033,14655724,0.851564
13,0,0,50,1190367,15846091,0.920729
