#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,57812,57815,0.003446
2,3,3,9,402420,460235,0.027432
3,3,3,12,877538,1337773,0.079737
4,3,3,15,1098632,2436405,0.145221
5,3,3,18,1504414,3940819,0.234891
6,3,3,21,1978577,5919396,0.352823
7,3,1,22,2382135,8301531,0.494810
8,3,3,25,1829433,10130964,0.603853
9,3,1,26,1725118,11856082,0.706678
10,3,1,27,1546486,13402568,0.798855
11,3,2,29,1288156,14690724,0.875635
12,3,0,29,985885,15676609,0.934399
