#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,1525,1575,0.000094
2,0,0,50,9138,10713,0.000639
3,0,0,50,23344,34057,0.002030
4,0,0,50,55241,89298,0.005323
5,0,0,50,115601,204899,0.012213
6,0,0,50,175836,380735,0.022694
7,0,0,50,263501,644236,0.038399
8,0,0,50,390874,1035110,0.061697
9,0,0,50,556822,1591932,0.094887
10,0,0,50,695574,2287506,0.136346
11,0,0,50,848809,3136315,0.186939
12,0,0,50,1052454,4188769,0.249670
13,0,0,50,1185778,5374547,0.320348
14,0,0,50,1311071,6685618,0.398494
15,0,0,50,1298893,7984511,0.475914
16,0,0,50,1335067,9319578,0.555490
17,0,0,50,1291018,10610596,0.632441
18,0,0,50,1143927,11754523,0.700624
19,0,0,50,986868,12741391,0.759446
20,0,0,50,839297,13580688,0.809472
21,0,0,50,714488,14295176,0.852059
22,0,0,50,562777,14857953,0.885603
23,0,0,50,454857,15312810,0.912715
24,0,0,50,359093,15671903,0.934118
