#id,creation_time,radius,volume,volume_perc,center_x
0,0,746,1,0.000000,5685060,
1,0,746,1,0.000000,6092901,
2,0,746,1,0.000000,5679617,
3,1,741,1,0.000000,14357058,
4,1,741,1,0.000000,13646516,
5,1,741,1,0.000000,8939789,
6,2,736,1,0.000000,13583805,
7,2,736,1,0.000000,2841845,
8,2,736,1,0.000000,9306366,
9,3,731,1,0.000000,11968047,
10,3,731,1,0.000000,15035039,
11,3,731,1,0.000000,9928299,
12,4,726,1,0.000000,9756378,
13,4,726,1,0.000000,1183644,
14,4,726,1,0.000000,10905827,
15,5,721,1,0.000000,13525512,
16,5,721,1,0.000000,3705121,
17,5,721,1,0.000000,12859770,
18,6,716,1,0.000000,10542257,
19,6,716,1,0.000000,2003483,
20,6,716,1,0.000000,6135738,
21,7,711,1,0.000000,4791472,
22,7,711,1,0.000000,13305921,
23,7,711,1,0.000000,4587554,
24,8,706,1,0.000000,3272428,
25,8,706,1,0.000000,4524226,
26,8,706,1,0.000000,5320161,
27,9,701,1,0.000000,5540801,
28,9,701,1,0.000000,7288937,
29,9,701,1,0.000000,12457328,
30,10,696,1,0.000000,12677965,
31,10,696,1,0.000000,12973998,
32,10,696,1,0.000000,2550229,
33,11,691,1,0.000000,14873934,
34,11,691,1,0.000000,7847408,
35,11,691,1,0.000000,12713097,
36,12,686,1,0.000000,7813724,
37,12,686,1,0.000000,5431214,
38,12,686,1,0.000000,15554942,
39,13,681,1,0.000000,1120090,
40,13,681,1,0.000000,1399261,
41,13,681,1,0.000000,11106333,
42,14,676,1,0.000000,7564741,
43,14,676,1,0.000000,7671991,
44,14,676,1,0.000000,8806330,
45,15,671,1,0.000000,2470568,
46,15,671,1,0.000000,5197503,
47,15,671,1,0.000000,12511451,
48,16,666,1,0.000000,15330338,
49,16,666,1,0.000000,12256112,
50,16,666,1,0.000000,11031286,
51,17,661,1,0.000000,1982428,
52,17,661,1,0.000000,13563936,
53,17,661,1,0.000000,8337208,
54,18,656,1,0.000000,6569982,
55,18,656,1,0.000000,836364,
56,18,656,1,0.000000,9377786,
57,19,651,1,0.000000,8406496,
58,19,651,1,0.000000,2893518,
59,19,651,1,0.000000,666723,
60,20,646,1,0.000000,1380176,
61,20,646,1,0.000000,15571483,
62,20,646,1,0.000000,13640721,
63,21,641,1,0.000000,3930405,
64,21,641,1,0.000000,14445418,
65,21,641,1,0.000000,5488130,
66,22,636,1,0.000000,13159854,
67,22,636,1,0.000000,2775494,
68,22,636,1,0.000000,10919344,
69,23,631,1,0.000000,9231149,
