#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,35225,35275,0.002258
2,0,0,50,189537,224812,0.014388
3,0,0,50,442682,667494,0.042720
4,0,0,50,797446,1464940,0.093756
5,0,0,50,1157753,2622693,0.167852
6,0,0,50,1495102,4117795,0.263539
7,0,0,50,1735818,5853613,0.374631
8,0,0,50,1833302,7686915,0.491963
9,0,0,50,1750481,9437396,0.603993
10,0,0,50,1477285,10914681,0.698540
11,0,0,50,1156945,12071626,0.772584
12,0,0,50,917649,12989275,0.831314
13,0,0,50,710607,13699882,0.876792
14,0,0,50,543786,14243668,0.911595
15,0,0,50,417359,14661027,0.938306
