#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,152,160,0.001280
2,8,8,24,643,803,0.006424
3,8,8,32,1388,2191,0.017528
4,8,8,40,2920,5111,0.040888
5,8,8,48,5228,10339,0.082712
6,8,8,56,7571,17910,0.143280
7,8,8,64,10065,27975,0.223800
8,8,6,70,12331,40306,0.322448
9,8,7,77,14927,55233,0.441864
10,8,4,81,15877,71110,0.568880
11,8,2,83,14650,85760,0.686080
12,8,5,88,12839,98599,0.788792
13,8,1,89,10290,108889,0.871112
14,8,3,92,7212,116101,0.928808
