#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,157,160,0.000010
2,3,3,9,2128,2288,0.000136
3,3,3,12,13579,15867,0.000946
4,3,3,15,54446,70313,0.004191
5,3,3,18,158153,228466,0.013618
6,3,3,21,377385,605851,0.036112
7,3,3,24,789861,1395712,0.083191
8,3,3,27,1389966,2785678,0.166039
9,3,2,29,2102159,4887837,0.291338
10,3,3,32,2845029,7732866,0.460915
11,3,2,34,3224592,10957458,0.653115
12,3,1,35,2768550,13726008,0.818134
13,3,1,36,1734870,15460878,0.921540
