#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,153,156,0.000009
2,3,3,9,1602,1758,0.000102
3,3,3,12,7078,8836,0.000513
4,3,3,15,21631,30467,0.001770
5,3,3,18,53709,84176,0.004891
6,3,3,21,112914,197090,0.011452
7,3,3,24,215604,412694,0.023979
8,3,3,27,367244,779938,0.045318
9,3,3,30,568396,1348334,0.078344
10,3,3,33,836172,2184506,0.126930
11,3,2,35,1144336,3328842,0.193421
12,3,2,37,1471538,4800380,0.278924
13,3,2,39,1757393,6557773,0.381036
14,3,2,41,1931753,8489526,0.493280
15,3,3,44,1940286,10429812,0.606019
16,3,0,44,1783646,12213458,0.709657
17,3,0,44,1554331,13767789,0.799971
18,3,0,44,1261980,15029769,0.873297
19,3,1,45,930834,15960603,0.927383
