#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23427,32229,0.002014
3,3,3,12,40515,72744,0.004547
4,3,3,15,59115,131859,0.008241
5,3,3,18,81135,212994,0.013312
6,3,3,21,102965,315959,0.019747
7,3,2,23,124347,440306,0.027519
8,3,3,26,142279,582585,0.036412
9,3,3,29,156098,738683,0.046168
10,3,3,32,181486,920169,0.057511
11,3,3,35,191066,1111235,0.069452
12,3,3,38,213724,1324959,0.082810
13,3,3,41,236458,1561417,0.097589
14,3,3,44,239461,1800878,0.112555
15,3,2,46,263360,2064238,0.129015
16,3,3,49,287978,2352216,0.147013
17,3,2,51,309379,2661595,0.166350
18,3,3,54,299425,2961020,0.185064
19,3,3,57,315281,3276301,0.204769
20,3,3,60,333087,3609388,0.225587
21,3,1,61,349170,3958558,0.247410
22,3,2,63,363516,4322074,0.270130
23,3,2,65,379904,4701978,0.293874
24,3,2,67,350421,5052399,0.315775
25,3,2,69,356206,5408605,0.338038
26,3,2,71,362752,5771357,0.360710
27,3,2,73,370266,6141623,0.383851
28,3,3,76,375098,6516721,0.407295
29,3,1,77,381555,6898276,0.431142
30,3,2,79,388468,7286744,0.455421
31,3,2,81,392100,7678844,0.479928
32,3,1,82,351273,8030117,0.501882
33,3,1,83,354206,8384323,0.524020
34,3,2,85,355330,8739653,0.546228
35,3,1,86,357256,9096909,0.568557
36,3,2,88,355240,9452149,0.590759
37,3,0,88,350485,9802634,0.612665
38,3,1,89,342082,10144716,0.634045
39,3,2,91,333854,10478570,0.654911
40,3,1,92,323750,10802320,0.675145
41,3,2,94,317709,11120029,0.695002
42,3,1,95,312718,11432747,0.714547
43,3,1,96,308787,11741534,0.733846
44,3,1,97,264820,12006354,0.750397
45,3,0,97,257868,12264222,0.766514
46,3,2,99,251139,12515361,0.782210
47,3,1,100,242357,12757718,0.797357
48,3,1,101,231748,12989466,0.811842
49,3,3,104,219281,13208747,0.825547
50,3,0,104,208966,13417713,0.838607
51,3,1,105,200233,13617946,0.851122
52,3,0,105,190584,13808530,0.863033
53,3,1,106,181774,13990304,0.874394
54,3,1,107,169605,14159909,0.884994
55,3,1,108,156502,14316411,0.894776
56,3,2,110,145694,14462105,0.903882
57,3,0,110,137435,14599540,0.912471
58,3,1,111,127978,14727518,0.920470
59,3,0,111,118991,14846509,0.927907
60,3,0,111,109443,14955952,0.934747
61,3,0,111,101158,15057110,0.941069
62,3,0,111,94609,15151719,0.946982
