#id,creation_time,radius,volume,volume_perc,center_x,center_y,center_z
0,0,154,1,0.000000,159,133,158,
1,0,154,1,0.000000,10,3,239,
2,0,154,1,0.000000,111,216,63,
3,1,124,1,0.000000,59,55,27,
4,1,124,1,0.000000,124,28,244,
5,1,124,1,0.000000,153,66,162,
6,2,101,1,0.000000,91,49,173,
7,2,101,1,0.000000,60,142,151,
8,2,101,1,0.000000,151,124,236,
9,3,81,1,0.000000,73,100,207,
10,3,81,1,0.000000,200,9,91,
11,3,81,1,0.000000,108,122,94,
12,4,63,1,0.000000,200,233,162,
13,4,63,1,0.000000,13,145,218,
14,5,46,1,0.000000,49,116,66,
15,6,30,1,0.000000,226,179,82,
16,6,30,1,0.000000,212,2,34,
