#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,50146,50149,0.002989
2,3,3,9,297830,347979,0.020741
3,3,3,12,642640,990619,0.059045
4,3,3,15,950899,1941518,0.115723
5,3,3,18,1441543,3383061,0.201646
6,3,3,21,2029985,5413046,0.322643
7,3,3,24,2610567,8023613,0.478245
8,3,2,26,2096057,10119670,0.603179
9,3,1,27,1994525,12114195,0.722062
10,3,0,27,1711441,13825636,0.824072
11,3,0,27,1230668,15056304,0.897426
12,3,0,27,762081,15818385,0.942849
