#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,8799,8802,0.000550
2,3,3,9,23427,32229,0.002014
3,3,3,12,40515,72744,0.004547
4,3,3,15,59081,131825,0.008239
5,3,3,18,80064,211889,0.013243
6,3,3,21,101707,313596,0.019600
7,3,3,24,123314,436910,0.027307
8,3,3,27,142917,579827,0.036239
9,3,3,30,158712,738539,0.046159
10,3,3,33,183988,922527,0.057658
11,3,3,36,192852,1115379,0.069711
12,3,3,39,216567,1331946,0.083247
13,3,3,42,242044,1573990,0.098374
14,3,3,45,246215,1820205,0.113763
15,3,3,48,271296,2091501,0.130719
16,3,2,50,298877,2390378,0.149399
17,3,3,53,328353,2718731,0.169921
18,3,3,56,323210,3041941,0.190121
19,3,2,58,340627,3382568,0.211411
20,3,3,61,361369,3743937,0.233996
21,3,3,64,376830,4120767,0.257548
22,3,2,66,395096,4515863,0.282241
23,3,3,69,413864,4929727,0.308108
24,3,3,72,384705,5314432,0.332152
25,3,3,75,398700,5713132,0.357071
26,3,2,77,410662,6123794,0.382737
27,3,2,79,423822,6547616,0.409226
28,3,0,79,430720,6978336,0.436146
29,3,1,80,436208,7414544,0.463409
30,3,3,83,437855,7852399,0.490775
31,3,0,83,439163,8291562,0.518223
32,3,3,86,383668,8675230,0.542202
33,3,1,87,375203,9050433,0.565652
34,3,1,88,369539,9419972,0.588748
35,3,1,89,364757,9784729,0.611546
36,3,2,91,356236,10140965,0.633810
37,3,1,92,347205,10488170,0.655511
38,3,2,94,337517,10825687,0.676605
39,3,2,96,330582,11156269,0.697267
40,3,1,97,323511,11479780,0.717486
41,3,2,99,317940,11797720,0.737357
42,3,2,101,309721,12107441,0.756715
43,3,1,102,300324,12407765,0.775485
44,3,0,102,251583,12659348,0.791209
45,3,1,103,240887,12900235,0.806265
46,3,1,104,230854,13131089,0.820693
47,3,1,105,220545,13351634,0.834477
48,3,0,105,209800,13561434,0.847590
49,3,0,105,200797,13762231,0.860139
50,3,0,105,193129,13955360,0.872210
51,3,0,105,183711,14139071,0.883692
52,3,1,106,172442,14311513,0.894470
53,3,0,106,158575,14470088,0.904381
54,3,1,107,145994,14616082,0.913505
55,3,1,108,136041,14752123,0.922008
56,3,0,108,127771,14879894,0.929993
57,3,0,108,118897,14998791,0.937424
58,3,0,108,109870,15108661,0.944291
