#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,0,50,0.000003
2,0,0,50,0,50,0.000003
3,0,0,50,1565,1615,0.000096
4,0,0,50,9541,11156,0.000665
5,0,0,50,24651,35807,0.002134
6,0,0,50,58626,94433,0.005629
7,0,0,50,307153,401586,0.023936
8,0,0,50,684445,1086031,0.064732
9,0,0,50,1272515,2358546,0.140580
10,0,0,50,1836060,4194606,0.250018
11,0,0,50,3460541,7655147,0.456282
12,0,0,50,3470041,11125188,0.663113
13,0,0,50,2596035,13721223,0.817849
14,0,0,50,1579592,15300815,0.912000
