#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,8,8,8,8,8,0.000064
1,8,8,16,142,150,0.001200
2,8,8,24,579,729,0.005832
3,8,8,32,1267,1996,0.015968
4,8,8,40,2683,4679,0.037432
5,8,8,48,4865,9544,0.076352
6,8,8,56,7325,16869,0.134952
7,8,7,63,10057,26926,0.215408
8,8,5,68,12332,39258,0.314064
9,8,7,75,14220,53478,0.427824
10,8,5,80,14722,68200,0.545600
11,8,6,86,14159,82359,0.658872
12,8,3,89,12988,95347,0.762776
13,8,2,91,11194,106541,0.852328
14,8,0,91,8179,114720,0.917760
