#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,3,3,3,3,3,0.000000
1,3,3,6,149,152,0.000009
2,3,3,9,1976,2128,0.000127
3,3,3,12,12796,14924,0.000890
4,3,3,15,54783,69707,0.004155
5,3,3,18,172722,242429,0.014450
6,3,3,21,433861,676290,0.040310
7,3,3,24,929289,1605579,0.095700
8,3,3,27,1648496,3254075,0.193958
9,3,3,30,2376919,5630994,0.335633
10,3,2,32,2870606,8501600,0.506735
11,3,1,33,2887036,11388636,0.678816
12,3,2,35,2364871,13753507,0.819773
13,3,1,36,1584320,15337827,0.914206
