#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,15,1,0.000000,7,7,24,10,9,
1,0,15,1,0.000000,12,20,13,6,24,
2,0,15,1,0.000000,21,5,11,18,10,
3,0,15,1,0.000000,14,20,0,12,1,
4,0,15,1,0.000000,15,5,1,24,15,
5,0,15,1,0.000000,14,22,14,3,21,
6,0,15,1,0.000000,19,12,6,20,24,
7,0,15,1,0.000000,17,10,19,5,16,
8,0,15,1,0.000000,20,4,24,6,22,
9,0,15,1,0.000000,9,22,19,9,9,
10,0,15,1,0.000000,21,1,15,22,0,
11,0,15,1,0.000000,7,13,24,22,18,
12,0,15,1,0.000000,23,18,5,6,15,
13,0,15,1,0.000000,6,23,0,2,3,
14,0,15,1,0.000000,19,23,7,18,4,
15,0,15,1,0.000000,6,4,2,1,16,
16,0,15,1,0.000000,13,24,17,5,21,
17,0,15,1,0.000000,18,13,11,19,12,
18,0,15,1,0.000000,4,17,5,11,23,
19,0,15,1,0.000000,22,17,21,23,19,
20,0,15,1,0.000000,2,19,19,9,14,
21,0,15,1,0.000000,24,18,20,3,21,
22,0,15,1,0.000000,11,16,20,4,22,
23,0,15,1,0.000000,18,24,12,4,18,
24,0,15,1,0.000000,24,8,11,6,21,
25,0,15,1,0.000000,9,3,13,8,3,
26,0,15,1,0.000000,9,10,22,4,21,
27,0,15,1,0.000000,13,5,14,9,8,
28,0,15,1,0.000000,10,20,1,7,1,
29,0,15,1,0.000000,0,0,2,12,6,
30,0,15,1,0.000000,21,11,14,9,17,
31,0,15,1,0.000000,12,20,23,0,3,
32,0,15,1,0.000000,1,12,15,1,16,
33,0,15,1,0.000000,12,14,21,3,0,
34,0,15,1,0.000000,6,14,23,7,23,
35,0,15,1,0.000000,24,8,24,2,20,
36,0,15,1,0.000000,5,0,9,22,9,
37,0,15,1,0.000000,3,9,4,1,12,
38,0,15,1,0.000000,10,5,24,0,6,
39,0,15,1,0.000000,17,14,22,13,18,
40,0,15,1,0.000000,23,19,9,21,3,
41,0,15,1,0.000000,7,22,11,6,1,
42,0,15,1,0.000000,9,14,1,20,11,
43,0,15,1,0.000000,12,0,22,19,2,
44,0,15,1,0.000000,9,4,7,10,6,
45,0,15,1,0.000000,15,2,21,12,15,
46,0,15,1,0.000000,16,10,11,0,8,
47,0,15,1,0.000000,15,7,8,3,16,
48,0,15,1,0.000000,9,12,5,13,9,
49,0,15,1,0.000000,18,2,10,15,21,
