#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,64,64,64,64,64,0.000512
1,0,0,64,1101,1165,0.009320
2,0,0,64,3582,4747,0.037976
3,0,0,64,5250,9997,0.079976
4,0,0,64,10200,20197,0.161576
5,0,0,64,14553,34750,0.278000
6,0,0,64,15316,50066,0.400528
7,0,0,64,15742,65808,0.526464
8,0,0,64,14683,80491,0.643928
9,0,0,64,14614,95105,0.760840
10,0,0,64,9703,104808,0.838464
11,0,0,64,6440,111248,0.889984
12,0,0,64,4435,115683,0.925464
13,0,0,64,3055,118738,0.949904
