#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,64,64,64,64,64,0.000512
1,0,0,64,1098,1162,0.009296
2,0,0,64,3558,4720,0.037760
3,0,0,64,5262,9982,0.079856
4,0,0,64,10178,20160,0.161280
5,0,0,64,14129,34289,0.274312
6,0,0,64,14538,48827,0.390616
7,0,0,64,14574,63401,0.507208
8,0,0,64,13435,76836,0.614688
9,0,0,64,13455,90291,0.722328
10,0,0,64,9484,99775,0.798200
11,0,0,64,7497,107272,0.858176
12,0,0,64,5916,113188,0.905504
13,0,0,64,4469,117657,0.941256
