#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,50,50,50,50,50,0.000003
1,0,0,50,35318,35368,0.002264
2,0,0,50,193309,228677,0.014635
3,0,0,50,448727,677404,0.043354
4,0,0,50,779976,1457380,0.093272
5,0,0,50,1124754,2582134,0.165257
6,0,0,50,1442364,4024498,0.257568
7,0,0,50,1654942,5679440,0.363484
8,0,0,50,1727425,7406865,0.474039
9,0,0,50,1669448,9076313,0.580884
10,0,0,50,1463332,10539645,0.674537
11,0,0,50,1219882,11759527,0.752610
12,0,0,50,1002926,12762453,0.816797
13,0,0,50,768907,13531360,0.866007
14,0,0,50,578217,14109577,0.903013
15,0,0,50,417946,14527523,0.929761
16,0,0,50,294553,14822076,0.948613
