#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,64,63,63,63,63,0.000504
1,0,0,63,1118,1181,0.009448
2,0,0,63,3638,4819,0.038552
3,0,0,63,5362,10181,0.081448
4,0,0,63,10324,20505,0.164040
5,0,0,63,14703,35208,0.281664
6,0,0,63,15356,50564,0.404512
7,0,0,63,15954,66518,0.532144
8,0,0,63,14737,81255,0.650040
9,0,0,63,14035,95290,0.762320
10,0,0,63,8863,104153,0.833224
11,0,0,63,6158,110311,0.882488
12,0,0,63,4461,114772,0.918176
13,0,0,63,3203,117975,0.943800
