#id,creation_time,radius,volume,volume_perc,center_r1,center_r2,center_r3,center_r4,center_r5
0,0,16,1,0.000000,23,9,27,17,21,
1,0,16,1,0.000000,15,1,9,17,27,
2,0,16,1,0.000000,3,19,12,11,11,
3,0,16,1,0.000000,13,21,8,6,10,
4,0,16,1,0.000000,11,14,8,17,18,
5,0,16,1,0.000000,10,22,27,17,5,
6,0,16,1,0.000000,16,24,26,15,14,
7,0,16,1,0.000000,19,15,15,0,4,
8,0,16,1,0.000000,27,16,23,11,27,
9,0,16,1,0.000000,6,8,5,26,26,
10,0,16,1,0.000000,15,21,12,7,10,
11,0,16,1,0.000000,14,17,16,25,7,
12,0,16,1,0.000000,21,13,15,3,0,
13,0,16,1,0.000000,1,23,27,1,7,
14,0,16,1,0.000000,3,12,23,10,7,
15,0,16,1,0.000000,23,0,15,0,26,
16,0,16,1,0.000000,13,27,19,9,18,
17,0,16,1,0.000000,2,7,8,18,4,
18,0,16,1,0.000000,27,24,17,14,27,
19,0,16,1,0.000000,1,0,6,1,1,
20,0,16,1,0.000000,14,16,13,9,27,
21,0,16,1,0.000000,4,16,11,19,16,
22,0,16,1,0.000000,10,16,27,13,9,
23,0,16,1,0.000000,18,27,16,10,2,
24,0,16,1,0.000000,4,21,10,5,19,
25,0,16,1,0.000000,9,18,19,16,3,
26,0,16,1,0.000000,4,14,20,1,23,
27,0,16,1,0.000000,3,5,12,14,24,
28,0,16,1,0.000000,12,24,24,12,22,
29,0,16,1,0.000000,5,14,21,5,24,
30,0,16,1,0.000000,7,21,17,17,26,
31,0,16,1,0.000000,8,11,17,12,11,
32,0,16,1,0.000000,20,16,25,24,18,
33,0,16,1,0.000000,20,27,7,16,14,
34,0,16,1,0.000000,16,1,22,12,25,
35,0,16,1,0.000000,0,2,23,6,19,
36,0,16,1,0.000000,19,13,13,20,3,
37,0,16,1,0.000000,23,12,26,24,24,
38,0,16,1,0.000000,9,1,25,6,25,
39,0,16,1,0.000000,27,10,9,6,27,
40,0,16,1,0.000000,23,22,12,1,19,
41,0,16,1,0.000000,21,2,21,16,8,
42,0,16,1,0.000000,24,19,5,9,23,
43,0,16,1,0.000000,20,5,7,18,13,
44,0,16,1,0.000000,16,27,14,13,17,
45,0,16,1,0.000000,24,24,0,5,2,
46,0,16,1,0.000000,11,12,25,7,25,
47,0,16,1,0.000000,0,12,11,21,12,
48,0,16,1,0.000000,3,17,3,9,11,
49,0,16,1,0.000000,26,1,0,17,20,
