#time,new_clusters_asked,new_clusters_created,clusters_total,volume_grow,volume_total,volume_totale_perc
0,16,16,16,16,16,0.000003
1,16,16,32,528,544,0.000087
2,16,16,48,3709,4253,0.000680
3,16,16,64,11857,16110,0.002578
4,16,16,80,30713,46823,0.007492
5,16,16,96,68827,115650,0.018504
6,16,15,111,123075,238725,0.038196
7,16,16,127,198133,436858,0.069897
8,16,14,141,298847,735705,0.117713
9,16,15,156,422653,1158358,0.185337
10,16,15,171,541142,1699500,0.271920
11,16,10,181,643543,2343043,0.374887
12,16,11,192,718054,3061097,0.489776
13,16,7,199,726963,3788060,0.606090
14,16,9,208,672620,4460680,0.713709
15,16,3,211,558346,5019026,0.803044
16,16,3,214,422094,5441120,0.870579
17,16,2,216,297024,5738144,0.918103
18,16,1,217,196617,5934761,0.949562
